,Company_name,Location,Salary,Title,Experience
72,    Divergent 3D,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
73,        Uber,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Mid_level
74,        Oracle,"San Francisco, CA 94109 (Nob Hill area)",90000.0,Data_Scientist,Mid_level
75,        Apple,"Santa Clara Valley, CA",90000.0,Data_Scientist,Mid_level
76,"    Linc Global, Inc.","Sunnyvale, CA",90000.0,Data_Scientist,Mid_level
77,    Affirm,"San Francisco, CA 94126 (Financial District area)",90000.0,Data_Scientist,Mid_level
78,"    Apixio, Inc.","San Mateo, CA",90000.0,Data_Scientist,Mid_level
79,    Pulsate,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
80,    Hoodline,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
81,    Third Eye Consulting Services & Solutions LLC.,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
82,        Groupon,"Palo Alto, CA 94306 (Barron Park area)",90000.0,Data_Scientist,Mid_level
83,"    Studio Search, LLC","San Francisco, CA",90000.0,Data_Scientist,Mid_level
84,        SAP,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
85,        Google,"Mountain View, CA",90000.0,Data_Scientist,Mid_level
86,        ServiceNow,"Santa Clara, CA",90000.0,Data_Scientist,Mid_level
87,        Okta,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
88,        Chegg,"Santa Clara, CA 95054",90000.0,Data_Scientist,Mid_level
89,    Samba TV,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
90,        A9.com,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
91,    Propeller Health,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
92,    TERADEEP INC.,"Campbell, CA",90000.0,Data_Scientist,Mid_level
93,        WePay,"Redwood City, CA",90000.0,Data_Scientist,Mid_level
94,        ASML,"San Jose, CA 95131 (North Valley area)",90000.0,Data_Scientist,Mid_level
95,    Fanatics Inc.,"San Mateo, CA",90000.0,Data_Scientist,Mid_level
96,    thredUP,"San Francisco, CA 94104 (Financial District area)",90000.0,Data_Scientist,Mid_level
97,        Deloitte,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
98,    Hoodline,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
99,        Apple,"Santa Clara Valley, CA",90000.0,Data_Scientist,Mid_level
100,"    Studio Search, LLC","San Francisco, CA",90000.0,Data_Scientist,Mid_level
101,        Intel,"Santa Clara, CA 95052",90000.0,Data_Scientist,Mid_level
102,        Facebook,"Menlo Park, CA",90000.0,Data_Scientist,Mid_level
103,        Brighterion,"San Francisco, CA 94105",90000.0,Data_Scientist,Mid_level
